unittitle,function,ID
Greslier de Concise,Personne,P4579
"Griffon, Dame",Personne,P4587
"Grosleau, Jean",Personne,P4610
Gruer,Personne,P4624
Gua de Villeperouse,Personne,P4630
"Guébriant, de",Personne,P4761
"Guerdon, Demoiselle",Personne,P4641
"Guérin, Louis",Personne,P4769
Guerinet,Personne,P4642
Guery,Personne,P4651
"Guichard, Mathurin dit la Plante",Personne,P4664
"Guichen, de",Personne,P4666
Guillard,Personne,P4680
Guillory,Personne,P4701
"Guillot, le jeune",Personne,P4707
"Guillotin, Bon Claude",Personne,P4709
"Guillou, Nicolas dit Parisien",Personne,P4714
Guimont alias Guymont,Personne,P4723
"Guionnet, Jean",Personne,P4728
"Guivos, de",Personne,P4740
"Guyon, Charles",Personne,P4756
"Guyonnet, Jean dit l'Epine",Personne,P4759
Hamart,Personne,P4787
Harel,Personne,P4799
Harmange,Personne,P4801
Harpin de la Gautrais,Personne,P4802
"Harvet de Luzet, Louis",Personne,P4804
"Hautefaud, demoiselle",Personne,P4809
"Hèbre, l'aîné",Personne,P4907
"Hèbre, le jeune",Personne,P4908
"Heller, Martin",Personne,P4825
"Henry, Honoré",Personne,P4832
Herbin,Personne,P4834
Hermitte,Personne,P4835
Hernault,Personne,P4837
"Herody, François",Personne,P4838
Houdin de Vaudry,Personne,P4869
Houlbec,Personne,P4873
"Hubert, Jean",Personne,P4881
Jacard,Personne,P4942
"Jacques, Baptiste",Personne,P4953
"Jameau, Pierre",Personne,P4962
Jars,Personne,P4982
"Jobleau, Pierre",Personne,P5009
"Jorna, de",Personne,P5029
"Jorry, Pierre",Personne,P5030
Joseph,Personne,P5031
"Josselin, Veuve",Personne,P5036
"Journier, Philippe",Personne,P5049
Jousseau de Merport,Personne,P5051
"Jouvenon, Charles",Personne,P5060
"Jude, Nicolas",Personne,P5072
"Jussieu, M. de",Personne,P5089
"Karrer, Chevalier de",Personne,P5093
"Kerloret, Chevalier de",Personne,P5100
"Keroulas, Chevalier de",Personne,P5102
"Kersalaun, de",Personne,P5103
"Labenaroaye, de",Personne,P5256
"Labesge, de",Personne,P5262
"Laborde, de",Personne,P5276
"Laborde, Jean",Personne,P5274
"Lacarte, de",Personne,P5321
Lacombe,Personne,P5362
"Lacosme, de",Personne,P5372
Lacouronne,Personne,P5381
"Lacourtaudière, de",Personne,P5383
"Lacroix, Théodore de",Personne,P5396
"Lafalconnière, de",Personne,P5405
"Lafargue, François, dit Bel air",Personne,P5408
"Lafaucherie, de",Personne,P5410
"Lafeuillade, de",Personne,P5423
"Lafitau, le R.P.",Personne,P5435
"Lafossinguant, Trbulet de",Personne,P5458
"Lagalernerie, de",Personne,P5470
"Lagautrais, Chevalier de",Personne,P5488
"Lagrange, de",Personne,P5506
"L'Aiguille, de",Personne,P5105
"Laguinzière, Guillaume de",Personne,P5527
"lahaye d'Anglement, de",Personne,P9820
"Lajard, de",Personne,P5553
"Lajard, Demoiselle de",Personne,P5552
"Lajonquière, de",Personne,P5558
Lalande-Magon,Personne,P5577
Laluzerne,Personne,P5591
Lamaison,Personne,P5603
"Lamaison, Jean",Personne,P5607
"Lamarre, veuve",Personne,P5622
Lamartinière,Personne,P5624
"Lamartinière, de",Personne,P5627
"Lamasse, Jean",Personne,P5628
"Lamaud, Pierre",Personne,P5629
"Lambert, Jacques",Personne,P5635
"Lambertye, M. de",Personne,P5637
Lamiche,Personne,P5644
"Lamirande, Mme de",Personne,P5647
"Lamont, chevalier de",Personne,P5655
"Lamontagne, la nommée",Personne,P5657
"Lamothe, de",Personne,P5664
"Lamoussière, de",Personne,P5693
Landré,Personne,P5712
"Laneuville, le Père de",Personne,P5717
"Langerie, de",Personne,P5721
"Langevinière, de",Personne,P5727
Langloix,Personne,P5738
"Lantagnac, de",Personne,P5755
"Lapeyronie, de",Personne,P5771
"Lapigeonnière, de",Personne,P5774
"Lapommeraye, de",Personne,P5784
"Laporte, de",Personne,P5788
"Laramisse, de",Personne,P5807
"Large, Jacques",Personne,P5822
"Larichardière, de",Personne,P5826
"Larivière, Monseigneur de",Personne,P5840
"Larnage, de",Personne,P5843
"Larochalar, de",Personne,P5845
"Laroutière, de",Personne,P5896
"Lartigue, Jean",Personne,P5903
"Larue, François Christophe de",Personne,P5904
"Lasabonnière, de",Personne,P5911
Lasalle-Desgouttes,Personne,P5924
"Lasalvère, de",Personne,P5928
"Lasausaye, de",Personne,P5934
"Lasausaye, Mme de",Personne,P5933
"Lasoulière, de",Personne,P5943
"Lasourdière, de",Personne,P5944
"Latouche-Beauregard, Monseigneur de",Personne,P5962
"Latouche-Longpré, de",Personne,P5963
"Latouche-Tréville, de",Personne,P5964
"Latouche, de",Personne,P5960
"Latournerie, de",Personne,P5980
"Latraverse, de",Personne,P5983
"Latrémoille, Duc de",Personne,P5991
"Latroillière, de",Personne,P5990
"Latuillerie, de",Personne,P5995
"Laumel, de",Personne,P6004
"Laumoys, chevalier de",Personne,P6005
"Launay, Chevalier de",Personne,P6009
"Launay, de",Personne,P6011
"Laune, Robert de",Personne,P6015
"Laurent de l'Ile, Jean",Personne,P6026
"Laval, Comte de",Personne,P6038
"Laval, Mathieu",Personne,P6039
"Laville, Jean",Personne,P6070
Lay de Serizy,Personne,P6082
"Leboissier, Jean",Personne,P6105
Leborgne,Personne,P6106
"Leclerc, J.B. dit la Rose",Personne,P6122
Lecocq,Personne,P6127
"Leduc, Louis",Personne,P6145
Lefebvre de Maurepas,Personne,P6150
"Lefèvre, Louis",Personne,P6162
"Lefrançois, Guillaume",Personne,P6157
"L’Église, sieurs de",Personne,P6565
"Léger, François",Personne,P6552
"Leloup, Dame Pélagie",Personne,P6201
"Lemaitre, Sébastien",Personne,P6208
Lemangin,Personne,P6209
Lemeur,Personne,P6221
Lepot,Personne,P6248
"L'Escossais, de",Personne,P5111
"L'Espagnol, Guillaume",Personne,P5112
"L'Etanduère, M. Des Herbiers de",Personne,P5118
Leroy de Bazemont,Personne,P6267
"Lescours, Chevalier de",Personne,P6286
Lesormel,Personne,P6291
"L'Etanduère, de",Personne,P5119
L'Etang de Léry,Personne,P5120
"L'Etang, Chevalier de",Personne,P5121
Levassor,Personne,P6327
"Levaux, Nicolas",Personne,P6329
"Lezec, Nicolas",Personne,P6340
"L'Illeau, de",Personne,P5128
"Lignier, de",Personne,P6355
"Limouzin, veuve",Personne,P6371
"Linois, de",Personne,P6382
"Lioney, frères",Personne,P6387
"Loire, de",Personne,P6415
"Longchamps, de",Personne,P6429
Longueil de Trouan,Personne,P6439
"Longueval, de",Personne,P6443
"Longueville, de",Personne,P6444
"Louboëy, Chevalier de",Personne,P6481
Loupiau,Personne,P6490
"Lozeau, Pierre",Personne,P6512
"Lucas, Pierre",Personne,P6521
"Lugny, de",Personne,P6527
"Luneau, Pierre",Personne,P6533
"Lusignan, M. de",Personne,P6540
"Macarty, de",Personne,P6572
"Macnemara, de",Personne,P6587
Mahuet,Personne,P6599
"Mahury, de",Personne,P6601
Maillart,Personne,P6606
Maillart de la Motte,Personne,P6607
"Maillé, Chevalier de",Personne,P6617
"Mairé, M. de",Personne,P6625
"Maizière de Maisoncelle, de",Personne,P6633
Mallerant,Personne,P6646
"Malves, de",Personne,P6666
Mamiel,Personne,P6670
Mangin,Personne,P6678
Manguet de Mézières,Personne,P6679
Marcelin,Personne,P6696
Marchal,Personne,P6703
Mareil,Personne,P6726
Marguerin,Personne,P6736
Marigny de Mandeville,Personne,P6749
"Marlot, Pierre dit Duchesne",Personne,P6774
Marot,Personne,P6783
Marpon,Personne,P6786
"Marquet, Maurice",Personne,P6791
"Marsan, abbé de",Personne,P6795
Marsaud,Personne,P6796
"Marthon, de",Personne,P6817
"Martin, basile",Personne,P6831
"Martin, Clément",Personne,P6826
"Massiac, de",Personne,P6859
"Massip, Chevalier de",Personne,P6867
"Masson, veuve",Personne,P6875
"Mathias, le Père",Personne,P6887
Mathy,Personne,P6891
"Matignon, Comte de",Personne,P6896
"Maucler, Demoiselle de",Personne,P6903
Maucler de Marconnay,Personne,P6902
"Maucler, de",Personne,P6904
Mauguet de Mezières,Personne,P6916
Maugys,Personne,P6917
"Maupoint, de",Personne,P6925
"Maurat, veuve",Personne,P6928
"Maurepas, Comte de",Personne,P6931
Maurin,Personne,P6936
"Maurville, Madame Bidé de",Personne,P6939
Mayaud,Personne,P6949
Mayeux de Lormaison,Personne,P6951
"Maynon, Madame",Personne,P6953
"Mehée de Mollidan, Madame",Personne,P6959
Mellerand,Personne,P6968
Mendès,Personne,P6977
Mendron,Personne,P6976
Mercereau,Personne,P6991
"Méré, de",Personne,P7428
Méric,Personne,P7420
"Mesnier, Geneviève et Marie",Personne,P7024
Mestayer,Personne,P7031
"Metay, Jean dit la Rivière",Personne,P7035
"Michaux, Pierre",Personne,P7061
Millain alias Milain,Personne,P7083
Mithon de Senneville,Personne,P7111
"Mithon de Senneville, fils",Personne,P7112
Moellien,Personne,P7119
"Moisset, de",Personne,P7126
Molina,Personne,P7129
"Molinier, André",Personne,P7131
Molle et Ouvrard,Personne,P7135
"Monclers, de",Personne,P7141
"Moncroc, de",Personne,P7143
"Mondion, de",Personne,P7148
"Monge, antoine",Personne,P7153
Montaigu,Personne,P7179
"Montauban, Princesse de",Personne,P7187
"Montis, de",Personne,P7234
"Montlaur, de",Personne,P7237
"Monty, Marquis de",Personne,P7265
"Morain, Jacques",Personne,P7276
Moreau de Chassy,Personne,P7290
"Moreau, René",Personne,P7297
"Morin, Michel",Personne,P7313
"Morizot, Etienne",Personne,P7322
"Morogues, de",Personne,P7330
"Morquen, François",Personne,P7333
"Morville, de",Personne,P7342
"Motilet, Marie",Personne,P7354
Moulinier,Personne,P7371
"Mousset, Jean",Personne,P7388
"Musereau, Pierre alias Muzereau",Personne,P7407
"Nadeau, gabriel",Personne,P7440
"Nadeau, Jules",Personne,P7438
"Naigeon, Gaspard",Personne,P7444
Narjot,Personne,P7447
Nauroy,Personne,P7465
Neuville de Vandenesse,Personne,P7490
Nevière,Personne,P7497
"Neyer, Théodore",Personne,P7498
Nishac,Personne,P7511
"Nolivos, de",Personne,P7535
"Nonan, Julien",Personne,P7538
"Norey, de",Personne,P7549
"Normandin, Jacques ",Personne,P7555
Nouailles d’ Aymé de,Personne,P7560
"Noyan, de ",Personne,P7567
Nugué,Personne,P7581
"Obertière, Pierre",Personne,P7585
"Ocqueteau, Simon",Personne,P7586
Ollivier dit Olivier,Personne,P7599
"Orceau, Etienne – Michel",Personne,P7603
Ouvrard,Personne,P7616
"Palet, sœurs",Personne,P7639
"Palmes, de",Personne,P7643
"Palvau, Comte de",Personne,P7646
Panetier,Personne,P7648
"Parabère, de ",Personne,P7657
"Paradis, de",Personne,P7658
"Parcot, Pierre",Personne,P7664
"Pardaillan, de",Personne,P7666
"Pardieu, de Berteville, Chevalier de",Personne,P7668
"Paris, de",Personne,P7677
"Pascaud, François",Personne,P7691
"Patris, Jean",Personne,P7711
"Payan, de",Personne,P7722
Pechary,Personne,P7732
"Perdrier, Julien",Personne,P7790
Périer de Salvert,Personne,P8137
"Pernet, Julienne",Personne,P7794
"Perochon, Jacques",Personne,P7795
Perot alias Perrot,Personne,P7797
"Pellegrain dit  Pelgrain, Pelegrin",Personne,P7746
Pellissier,Personne,P7759
Pelluchon des Touches ,Personne,P7760
"Pelluchon, Alexis",Personne,P7761
"Penaud, Jean",Personne,P7770
"Pepinet, de ",Personne,P7781
"Perrin, Michel",Personne,P7811
Perrinet alias Perinet,Personne,P7814
"Persy, le Commandeur de",Personne,P7832
"Petit, Pierre dit Bel air",Personne,P7847
"Petit, Pierre- François",Personne,P7848
"Petit, Simon",Personne,P7849
Petitbois,Personne,P7851
Peyrard,Personne,P7862
"Phelippon, Pierre",Personne,P7870
Phily,Personne,P7882
"Philypes, Demoiselle",Personne,P7883
"Piau, Isabelle",Personne,P7885
"Pierre, de Hargues",Personne,P7902
"Pigeon, Antoine",Personne,P7906
"Pignon, Claude",Personne,P7907
Pillat,Personne,P7914
"Pineau, Pierre",Personne,P7930
"Plat, Pierre dit Calame",Personne,P7968
"Poilly, de",Personne,P7978
Poiroux,Personne,P7989
"Polignac, de",Personne,P8000
Pomet,Personne,P8006
Pomier,Personne,P8007
"Pommeray, Jean",Personne,P8011
"Pompadour, Mr de ",Personne,P8016
"Pontchartrain, Comte de ",Personne,P8032
"Portais, Léonard",Personne,P8048
Portemont,Personne,P8049
Potin,Personne,P8056
"Potiron, Honoré ",Personne,P8057
"Poullet, Marie",Personne,P8070
Poupard,Personne,P8073
Pradel,Personne,P8079
"Praslin, Marquis de",Personne,P8082
"Préménil, de ",Personne,P8114
"Prieur, le Père",Personne,P8090
"Priou, Mathurin",Personne,P8098
"Proust, Jacques",Personne,P8107
Puychevrier,Personne,P8127
Quentin,Personne,P8146
Querdisien,Personne,P8147
"Querlorec, de ",Personne,P8148
Querthon,Personne,P8152
Quinault,Personne,P8158
Rabiè,Personne,P8169
"Raby, Louis",Personne,P8176
Racine ,Personne,P8178
"Raguienne, de Mareil",Personne,P8188
"Rambures, de",Personne,P8205
Ranjard,Personne,P8222
Rasser ,Personne,P8232
"Raucourt, de ",Personne,P8245
"Raux, Jeanne",Personne,P8248
"Raux, Pierre",Personne,P8249
"Ravon, Charles",Personne,P8254
"Raymond, Jacques",Personne,P8259
"Razer, Madame Thimotée de ",Personne,P8263
Réal,Personne,P8610
"Réals de Boréal, de",Personne,P8614
"Réals de, l’ aîné ",Personne,P8615
Régis ,Personne,P8620
Regnault de La Sourdière,Personne,P8276
Regnier ,Personne,P8279
Regnier du Tillet,Personne,P8280
"Reich, Georges",Personne,P8282
Reix-Desfossés ,Personne,P8284
"Renard, Edmé ",Personne,P8291
"Renaud, Josué",Personne,P8299
"Renault, François",Personne,P8308
Renoult,Personne,P8318
"Repentigny, de",Personne,P8320
"Reveillaud, Antoine",Personne,P8328
Reydelet,Personne,P8335
"Rhuis, de",Personne,P8343
Ricaud,Personne,P8350
"Richard, Bertrand dit Raincourt",Personne,P8352
"Ricouart, de",Personne,P8372
"Rigny, Jean",Personne,P8383
"Rivière, Jean",Personne,P8403
"Robert, Antoine et Ambroise",Personne,P8415
"Robert, André",Personne,P8414
"Robinet, Antoine",Personne,P8424
"Robion, de, dit Saint Germain ",Personne,P8427
Rochard,Personne,P8437
"Rochebouet, de",Personne,P8441
"Rochechouart, de",Personne,P8443
"Rocheleau, Michel",Personne,P8447
"Rochemore, de",Personne,P8448
"Rode, Jean",Personne,P8452
Roma,Personne,P8476
Roman,Personne,P8478
"Rossel, de ",Personne,P8504
"Roturier, Michel, de Blaye",Personne,P8511
"Roullet, Jean-Bernard",Personne,P8533
"Rousselin, Nicolas",Personne,P8545
"Roux, Jean",Personne,P8564
"Roux, Marguerite",Personne,P8566
"Roy, Jean dit Saint Martin",Personne,P8574
Ruffin,Personne,P8588
Ruffray,Personne,P8590
"Ruis, de",Personne,P8593
"Ruis, de ",Personne,P8594
"Ruis-Mondion, de",Personne,P8596
Rullier,Personne,P8601
Ruzé,Personne,P8608
Sagon,Personne,P8654
Saint-André de Verger,Personne,P8674
"Saint-Aubin, de",Personne,P8681
"Saint-Clair, de ",Personne,P8695
"Saint-Germain, de",Personne,P8709
"Saint-Hilaire, de ",Personne,P8716
"Saint-Léon, de ",Personne,P8740
Saint Mémy,Personne,P8661
Saint Sauveur,Personne,P8662
"Saint-Ovide, de",Personne,P8770
"Saint-Pompin, de",Personne,P8782
"Saint-Sauveur-Chambray, de",Personne,P8792
"Saint Simon Duchesse,de ",Personne,P8663
"Saint-Surin, de ",Personne,P8804
"Sainte-Hermine,de",Personne,P8822
"Salet, Pierre",Personne,P8842
Salinoc,Personne,P8846
"Sallet, Suzanne et Julienne dit Salet",Personne,P8849
Sandret,Personne,P8863
"Sarret, Pierre",Personne,P8885
Sarrobert,Personne,P8886
"Sarte, de ",Personne,P8890
"Sartre de Saint Laurent, de",Personne,P8892
"Sarzay,de",Personne,P8894
"Saujon,de",Personne,P8902
"Saunier, de Bournain",Personne,P8910
"Saunier, de Coureaux",Personne,P8911
"Sausay, Jean",Personne,P8915
"Sauvins, de",Personne,P8926
"Savigny, de ",Personne,P8941
"Schabol, Roger",Personne,P8950
Seguy,Personne,P8970
"Selle, de ",Personne,P8981
"Senecterre, Marquis de ",Personne,P8988
"Sérigny, de",Personne,P9137
"Sernom, François dit La Déroute",Personne,P8993
"Servacalle, de",Personne,P9006
"Sicaud, Etienne",Personne,P9021
"Signy, de Villeneuve d’Agenais",Personne,P9023
Sigournay,Personne,P9024
"Silly, de",Personne,P9030
Simon-Lapointe,Personne,P9039
Simonet,Personne,P9042
Siouret,Personne,P9048
"Sorignet, Jean",Personne,P9065
Soulaigre de la Boissière,Personne,P9088
"Soulard ,veuve",Personne,P9089
Soulas,Personne,P9090
"Sourlet, Hector",Personne,P9097
Souvans,Personne,P9098
Stapelton,Personne,P9107
"Sulvy, de",Personne,P9118
"Suyrot, Cerne",Personne,P9129
Sylvecane dit Silvecane,Personne,P9131
Taillefer,Personne,P9148
"Taillefer, les frères",Personne,P9149
Taitboult ,Personne,P9152
Talvast du Verger,Personne,P9162
"Tatebois, François",Personne,P9184
"Tauxier,Gab. Christophe",Personne,P9189
Termelier,Personne,P9204
Ternière de,Personne,P9206
"Terrière, Jean",Personne,P9211
"Testard, Guillaume dit Lyonnais",Personne,P9223
Tharreau,Personne,P9230
Théon de Châteaubardon,Personne,P9277
Thiange de,Personne,P9234
"Thibaud, René",Personne,P9237
"Thibault, Marie-Louise",Personne,P9244
"Thibaut, Louis",Personne,P9245
Thibergeau de ,Personne,P9246
Thieulen,Personne,P9249
Thiolère,Personne,P9252
Thivas de ,Personne,P9255
"Thomas, Mathurin",Personne,P9265
Tirel,Personne,P9302
Tolvirre,Personne,P9313
"Tondu, François dit Beauprè",Personne,P9315
"Toulon, François",Personne,P9337
"Toureau, Jean dit La Franchise",Personne,P9346
Touzay de Cheneteau,Personne,P9363
"Touzinat,  Pierre dit Bel-air",Personne,P9364
"Touzinat, Pierre dit Bel-air",Personne,P9365
Tréniaque de ,Personne,P9400
Tresmes de,Personne,P9377
Trèves de,Personne,P9395
"Tribellay, Claude",Personne,P9378
Tublé ,Personne,P9402
"Vacherie, Antoine",Personne,P9419
"Valade, la nommée",Personne,P9424
"Valadon, François",Personne,P9425
Valentin de Naux,Personne,P9434
Valet de La Touche,Personne,P9436
Valette de,Personne,P9440
"Vallée,Louis",Personne,P9461
Vandambergue  veuve,Personne,P9469
Vassal le Père,Personne,P9499
Vaudoré de,Personne,P9516
Vaudreuil de ,Personne,P9520
Vaudreuil de Cavagnol,Personne,P9521
"Vaudreuil, Rigaud de",Personne,P9523
Vaulxmimars de,Personne,P9535
"Vaulxmimars, de",Personne,P9536
Vaussay Chevalier de,Personne,P9542
Vavasseur,Personne,P9548
Velle de,Personne,P9560
"Velu, François",Personne,P9561
Vendosme-Huet ,Personne,P9564
"Venuse,Pierre dit Lapierre alias Veneuse",Personne,P9572
Verbois les frères de,Personne,P9573
"Vergne, Jean",Personne,P9587
Verron,Personne,P9600
Vezier de Litardière,Personne,P9605
"Vial, Barthélemy",Personne,P9606
Viarmes de,Personne,P9612
"Viart, Jacques",Personne,P9616
Viaud,Personne,P9621
"Vibert, Joseph dit Lyonnais",Personne,P9624
"Vidal, Jacques",Personne,P9630
"Vidal, Madeleine",Personne,P9631
"Viè, Pierre",Personne,P9760
Villeblanche de,Personne,P9674
Villedon de,Personne,P9678
"Villers-Fransure,de ",Personne,P9700
"Villets-Fransure,de",Personne,P9701
Villiers Chevalier de ,Personne,P9717
Villiers de l Isle Adam ,Personne,P9720
Villiers Jean de  dit Gaillart,Personne,P9718
Vimeux Boniface,Personne,P9731
Vincelles de,Personne,P9732
Violette,Personne,P9743
Vivez,Personne,P9753
Vivier Paul ,Personne,P9757
Vogt Martin,Personne,P9763
Volant,Personne,P9770
Volland Jacques dit Vaumain ,Personne,P9775
"Vrillaud, antoine",Personne,P9796
"Weltmuller, André",Personne,P9806
"Yves, Nicolas",Personne,P9813
Zimmerman Bolloramus,Personne,P9818
L'Actif,Bateau,B298
L'Adroit,Bateau,B299
L'Agate,Bateau,B300
L'Agréable,Bateau,B301
L'Aigle,Bateau,B302
L'Aimable,Bateau,B303
L'Alcyon,Bateau,B304
L'Amazone,Bateau,B305
L'Ambitieux,Bateau,B306
L'Amphitrite,Bateau,B307
L'Ange Gabriel,Bateau,B308
L'Annibal,Bateau,B309
L'Apollon,Bateau,B310
L'Aquilon,Bateau,B311
L'Arc-en-Ciel,Bateau,B312
L'Arrogant,Bateau,B313
L'Assuré,Bateau,B314
L'Atalante,Bateau,B315
L'Auguste,Bateau,B316
L'Avenant,Bateau,B317
L'Aventurier,Bateau,B318
L'Eclair,Bateau,B319
L'Ecueil,Bateau,B320
L'Elephant,Bateau,B321
L'Embuscade,Bateau,B322
L'Emeraude,Bateau,B323
L'Emérillon,Bateau,B325
L'Emporté,Bateau,B324
L'Enflammé,Bateau,B326
L'Entreprenante,Bateau,B327
L'Envieux,Bateau,B328
L'Eole,Bateau,B329
L'Espérance,Bateau,B331
L'Espérance d'Angleterre,Bateau,B332
L'Espion,Bateau,B330
L'Etourdi,Bateau,B333
L'Europe,Bateau,B334
L'Européen,Bateau,B335
L'Eveillé,Bateau,B336
L'Excellent,Bateau,B337
L'Hercule,Bateau,B338
L'Héroine,Bateau,B339
L'Illustre,Bateau,B340
L'impertinent,Bateau,B349
L'Impudent,Bateau,B341
L'Inconnu,Bateau,B342
L'Indien,Bateau,B343
L'Indiscret,Bateau,B344
L'Insensé,Bateau,B345
L'Intrépide,Bateau,B346
L'Opniniâtre,Bateau,B347
L'Orgueilleux,Bateau,B348
La Badine,Bateau,B350
La Biscayenne,Bateau,B351
La Bonne-Aventure,Bateau,B352
La Bouffonne,Bateau,B353
La Bretonne,Bateau,B354
La Catherine,Bateau,B355
La Charente,Bateau,B356
La Corneille Bigarrée,Bateau,B357
La Dame Anne,Bateau,B358
La Dieppoise,Bateau,B359
La Diligente,Bateau,B360
La Dissimulée,Bateau,B361
La Favorite,Bateau,B362
La Féconde,Bateau,B367
La Fée,Bateau,B368
La Ferme,Bateau,B363
La Fortune,Bateau,B364
La Friponne,Bateau,B365
La Fronde,Bateau,B366
La Gaillarde,Bateau,B369
