unittitle,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,sserie,serie,ssserie,atl,mf,dateD,dateF,ID,cID,aID
"Courbasson, Sieur de",83,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P2375,C8725,MR1E32
"Courbasson, Sieur de",87,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P2375,C8726,MR1E32
Courtin,181,275,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P2415,N5004,MR1E32
Courtin,433,435,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P2415,C8815,MR1E52
Courtin,374,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P2415,C8815,MR1E54
Courtin,458,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P2415,C8813,MR1E54
Courtin,16,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,67.0,19.0,1709,1709,P2415,C8816,MR1E67
Courtin,661,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,68.0,20.0,1709,1709,P2415,C8814,MR1E68
Courtin,287,291,,,,,,,,,,,,,,,,,,,,,,,,1,E,,97.0,37.0,1721,1721,P2415,C8810,MR1E97
Courtin,445,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,97.0,37.0,1721,1721,P2415,C8811,MR1E97
Courtin,30,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P2415,C8817,MR1E115
Courtin,47,111,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P2415,C8818,MR1E115
Courtin,811,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,115.0,47.0,1730,1730,P2415,C8820,MR1E115
Courtin,211r,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P2415,C8821,MR1L16
Courtin,212r,,,,,,,,,,,,,,,,,,,,,,,,,1,L,1.0,6.0,,1730,1730,P2415,C8809,MR1L16
Courtin,407,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,118.0,49.0,1733,1733,P2415,C8812,MR1E118
Courtin,371,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,120.0,50.0,1734,1734,P2415,C8819,MR1E1
D'Almeras,122,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P2530,N5221,MR1E32
D'Amblymont,249,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P2533,N5226,MR1E32
D'Amblymont,268,281,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P2533,C9136,MR1E32
D'Amblymont,263,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,P2533,C9137,MR1E35
D'Amblymont,731,840,,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P2533,C9138,MR1E38
D'Amblymont,899,934,941,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P2533,C9131,MR1E38
D'Amblymont,456,459,555,,,,,,,,,,,,,,,,,,,,,,,1,E,,39.0,5.0,1697,1697,P2533,C9132,MR1E39
D'Amblymont,89,102,138,180,,,,,,,,,,,,,,,,,,,,,,1,E,,40.0,5.0,1697,1697,P2533,C9132,MR1E
D'Amblymont,181,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,40.0,5.0,1697,1697,P2533,C9135,MR1E
D'Amblymont,183,185,227,,,,,,,,,,,,,,,,,,,,,,,1,E,,40.0,5.0,1697,1697,P2533,C9133,MR1E
D'Amblymont,191,605,,,,,,,,,,,,,,,,,,,,,,,,1,E,,43.0,6.0,1700,1700,P2533,C9134,MR1E43
"D'Amblymont, Claude Renart de Fuchsamberg",81,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P2534,C9140,MR1E32
"D'Amblymont, Claude Renart de Fuchsamberg",156,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P2534,C9139,MR1E32
Desgranges,117,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P3014,C10579,MR1E32
Desgranges,226,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P3014,C10583,MR1E32
Desgranges,48,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P3014,N6222,MR1E38
Desgranges,335,721,,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P3014,C10580,MR1E38
Desgranges,80,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,50.0,8.0,1703,1703,P3014,N6219,MR1E
Desgranges,573,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,64.0,17.0,1708,1708,P3014,C10584,MR1E64
Desgranges,219,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,2.0,,1716,1716,P3014,C10582,MR1A2
Desgranges,393,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,2.0,,1716,1716,P3014,C10581,MR1A2
Desnos,183,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P3054,C10721,MR1E32
Duboisneau,272,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P3230,N6710,MR1E32
Dulyon (alias Dulion),263,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P3379,C11886,MR1E32
Dulyon (alias Dulion),33,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,P3379,C11887,MR1E35
Dulyon (alias Dulion),759,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P3379,C11888,MR1E38
"Dumont, Charles, sieur de Blaignac",153,156,216,223,236,275,287,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P3416,C12010,MR1E32
Duruau Pallu,263,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P3581,C12492,MR1E32
"Foureau, Gilbert",321,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P3987,N8586,MR1E32
"Foureau, Gilbert",131,132,135,,,,,,,,,,,,,,,,,,,,,,,1,E,,49.0,8.0,1703,1703,P3987,C14348,MR1E49
"Foureau, Gilbert",213,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,P3987,N8582,MR1E56
"Foureau, Gilbert",189,191,,,,,,,,,,,,,,,,,,,,,,,,1,E,,57.0,13.0,1706,1706,P3987,C14347,MR1E57
"Foureau, Gilbert",257,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,63.0,17.0,1708,1708,P3987,C14346,MR1E63
"Foureau, Gilbert",219,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,70.0,21.0,1710,1710,P3987,C14350,MR1E
"Foureau, Gilbert",285,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,70.0,21.0,1710,1710,P3987,C14349,MR1E
Gabaret d'Angoulins,125,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,40.0,5.0,1673,1673,P4079,C14691,MR1E
Gabaret d'Angoulins,672,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,P4079,C14692,MR1E36
Gabaret d'Angoulins,650,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P4079,C14693,MR1E38
Gabaret d'Angoulins,697,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P4079,C14697,MR1E38
Gabaret d'Angoulins,811,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P4079,C14694,MR1E38
Gabaret d'Angoulins,922,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P4079,C14695,MR1E38
Gabaret d'Angoulins,14,79,134,,,,,,,,,,,,,,,,,,,,,,,1,E,,39.0,5.0,1697,1697,P4079,C14696,MR1E39
"Gabaret, Jean",210,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4087,C14710,MR1E32
"Gabaret, Jean",221,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4087,C14723,MR1E32
"Gabaret, Jean",249,268,271,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4087,C14712,MR1E32
"Gabaret, Jean",65,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,33.0,2.0,1689,1689,P4087,C14711,MR1E33
"Gabaret, Jean",163,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,34.0,2.0,1690,1690,P4087,C14717,MR1E34
"Gabaret, Jean",22,749,,,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,P4087,C14715,MR1E35
"Gabaret, Jean",819,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,P4087,C14720,MR1E35
"Gabaret, Jean",351,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1693,1693,P4087,C14721,MR1E36
"Gabaret, Jean",361,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1693,1693,P4087,C14716,MR1E36
"Gabaret, Jean",374,447,468,499,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1693,1693,P4087,C14714,MR1E36
"Gabaret, Jean",559,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,P4087,C14709,MR1E36
"Gabaret, Jean",587,588,598,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,P4087,C14713,MR1E36
"Gabaret, Jean",603,551,709,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,P4087,C14718,MR1E36
"Gabaret, Jean",425,681,711,735,799,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P4087,C14719,MR1E38
"Gabaret, Jean",811,813,861bis,876,922,938,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P4087,C14724,MR1E38
"Gabaret, Jean",22,167,185,239,315,,,,,,,,,,,,,,,,,,,,,1,E,,39.0,5.0,1697,1697,P4087,C14725,MR1E39
"Gabaret, Jean",343,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,39.0,5.0,1697,1697,P4087,C14722,MR1E39
"Gabaret, Jean",13,23,,,,,,,,,,,,,,,,,,,,,,,,1,E,,40.0,5.0,1697,1697,P4087,C14722,MR1E
Gallon (alias Gaallon),76,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4141,C14900,MR1E32
Gallon (alias Gaallon),134,183,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4141,C14898,MR1E32
Gallon (alias Gaallon),210,211,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4141,C14899,MR1E32
Gallon (alias Gaallon),233,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4141,C14902,MR1E32
Gallon (alias Gaallon),69,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,33.0,2.0,1689,1689,P4141,C14903,MR1E33
Gallon (alias Gaallon),100,210,,,,,,,,,,,,,,,,,,,,,,,,1,E,,34.0,2.0,1690,1690,P4141,C14904,MR1E34
Gallon (alias Gaallon),388,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,P4141,C14906,MR1E35
Gallon (alias Gaallon),491,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,P4141,C14907,MR1E36
Gallon (alias Gaallon),501,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,P4141,C14897,MR1E36
Gallon (alias Gaallon),544,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,P4141,C14905,MR1E36
Gallon (alias Gaallon),550,556,561,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,P4141,C14910,MR1E36
Gallon (alias Gaallon),658,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,P4141,C14908,MR1E36
Gallon (alias Gaallon),39,93,,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,P4141,C14909,MR1E38
Gallon (alias Gaallon),233,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,39.0,5.0,1697,1697,P4141,C14901,MR1E39
Godefroy,79,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4410,N9414,MR1E32
Godefroy,429,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1693,1693,P4410,C15684,MR1E36
Godefroy,341,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,47.0,7.0,1702,1702,P4410,C15674,MR1E47
Godefroy,640,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P4410,C15683,MR1E52
Godefroy,167,178,,,,,,,,,,,,,,,,,,,,,,,,1,A,,5.0,,1719,1719,P4410,C15673,MR1A5
Godefroy,122,246,,,,,,,,,,,,,,,,,,,,,,,,1,E,,94.0,36.0,1720,1720,P4410,C15679,MR1E94
Godefroy,88,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,95.0,36.0,1720,1720,P4410,C15675,MR1E95
Godefroy,162,235,,,,,,,,,,,,,,,,,,,,,,,,1,E,,95.0,36.0,1720,1720,P4410,C15677,MR1E95
Godefroy,314,464,,,,,,,,,,,,,,,,,,,,,,,,1,E,,95.0,36.0,1720,1720,P4410,C15678,MR1E95
Godefroy,489,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,96.0,37.0,1721,1721,P4410,C15676,MR1E96
Godefroy,372,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,100.0,39.0,1722,1722,P4410,C15680,MR1E0
Godefroy,457,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,102.0,40.0,1723,1723,P4410,C15681,MR1E2
Godefroy,203,379,,,,,,,,,,,,,,,,,,,,,,,,1,E,,103.0,41.0,1724,1724,P4410,C15682,MR1E3
Godefroy,261,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,106.0,42.0,1725,1725,P4410,C15672,MR1E6
Gombaud,100,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4432,C15728,MR1E32
Gombaud,154,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4432,C15731,MR1E32
Gombaud,183,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4432,C15730,MR1E32
Gombaud,194,205,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4432,C15729,MR1E32
Guichard,158,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P4660,C16113,MR1E32
Guichard,674,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,37.0,3.0,1696,1696,P4660,C16117,MR1E37
Guichard,473,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,59.0,15.0,1707,1707,P4660,C16118,MR1E59
Guichard,297,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,65.0,18.0,1708,1708,P4660,C16114,MR1E65
Guichard,21,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,67.0,19.0,1709,1709,P4660,C16119,MR1E67
Guichard,111,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,79.0,26.0,1712,1712,P4660,C16115,MR1E79
Guichard,619,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,86.0,31.0,1715,1715,P4660,C16116,MR1E86
Guichard,715,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,88.0,32.0,1716,1716,P4660,C16120,MR1E88
Hôpital,281,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,33.0,2.0,1673,1673,A155,C17076,MR1E33
Hôpital,21,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,A155,C17083,MR1E35
Hôpital,25,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,A155,C17077,MR1E35
Hôpital,401,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,37.0,3.0,1696,1696,A155,C17080,MR1E37
Hôpital,214,215,,,,,,,,,,,,,,,,,,,,,,,,1,E,,39.0,5.0,1697,1697,A155,C17078,MR1E39
Hôpital,305,352,,,,,,,,,,,,,,,,,,,,,,,,1,E,,39.0,5.0,1697,1697,A155,C17079,MR1E39
Hôpital,122,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,40.0,5.0,1697,1697,A155,C17081,MR1E
Hôpital,174,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,40.0,5.0,1697,1697,A155,C17075,MR1E
Hôpital,43,94,,,,,,,,,,,,,,,,,,,,,,,,1,E,,43.0,6.0,1700,1700,A155,C17082,MR1E43
L'Actif,158,161,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B298,C17831,MR1E32
L'Alcyon,80,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B304,C17851,MR1E32
L'Alcyon,99,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B304,C17848,MR1E32
L'Alcyon,156,159,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B304,C17850,MR1E32
L'Alcyon,550,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,B304,C17849,MR1E36
L'Auguste,179,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B316,C17886,MR1E32
L'Auguste,236,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B316,C17887,MR1E32
L'Eclair,158,161,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B319,C17892,MR1E32
L'Ecueil,238,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B320,C17894,MR1E32
L'Ecueil,120,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1692,1692,B320,C17895,MR1E36
L'Elephant,155,157,159,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B321,C17898,MR1E32
L'Elephant,224,234,239,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B321,C17896,MR1E32
L'Elephant,244,262,268,284,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B321,C17897,MR1E32
L'Inconnu,201,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B342,C18039,MR1E32
L'Intrépide,158,159,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B346,C18047,MR1E32
L'Intrépide,335,344,437,,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,B346,C18048,MR1E35
L'Intrépide,384,437,,,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,B346,C18044,MR1E35
L'Intrépide,699,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,B346,C18045,MR1E36
L'Intrépide,37,61,150,,,,,,,,,,,,,,,,,,,,,,,1,E,,38.0,4.0,1696,1696,B346,C18046,MR1E38
La Fée,231,235,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B368,C18202,MR1E32
La Fée,245,252,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B368,C18201,MR1E32
La Friponne,80,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B365,C18196,MR1E32
La Friponne,99,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B365,C18192,MR1E32
La Friponne,156,159,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B365,C18194,MR1E32
La Friponne,79,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,33.0,2.0,1689,1689,B365,C18195,MR1E33
La Friponne,75,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,34.0,2.0,1690,1690,B365,C18193,MR1E34
"La Haye, Jacob Blanquet de",234,235,245,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P5177,C18262,MR1E32
La Rochelaise,225,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B388,C18346,MR1E32
La Sibylle,231,235,245,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B393,C18612,MR1E32
La Sibylle,252,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B393,C18611,MR1E32
"Labat, Sieur de",272,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P5247,C18664,MR1E32
"Laclocheterie, Louis Chadeau de",270,284,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P5357,C18862,MR1E32
"Laclocheterie, Louis Chadeau de",13,77,93,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1692,1692,P5357,C18863,MR1E36
"Larochecourbon, Madame de",77,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P5868,C19936,MR1E32
Latour Dalliez,75,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,P5966,C20168,MR1E32
Le Belliqueux,231,235,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B406,C20380,MR1E32
Le Belliqueux,245,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B406,C20379,MR1E32
Le Belliqueux,247,249,252,267,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B406,C20378,MR1E32
Le Brillant,276,283,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B411,C20394,MR1E32
Le Cygne Blanc,118,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B425,C20427,MR1E32
Le Cygne Blanc,156,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B425,C20428,MR1E32
Le Cygne Blanc,221,225,261,267,276,284,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B425,C20429,MR1E32
Le Faucon,111,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B431,C20452,MR1E32
Le Faucon,117,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B431,C20450,MR1E32
Le Faucon,285,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B431,C20442,MR1E32
Le Faucon,9,269,280,350,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1692,1692,B431,C20443,MR1E36
Le Faucon,370,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1693,1693,B431,C20444,MR1E36
Le Faucon,385,511,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1693,1693,B431,C20446,MR1E36
Le Faucon,547,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,B431,C20451,MR1E36
Le Faucon,643,687,709,714,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,B431,C20447,MR1E36
Le Faucon,405,417,,,,,,,,,,,,,,,,,,,,,,,,1,E,,40.0,5.0,1697,1697,B431,C20448,MR1E
Le Faucon,7,17,35,37,41,61,71,123,638.0,,,,,,,,,,,,,,,,,1,E,,43.0,6.0,1700,1700,B431,C20449,MR1E43
Le Faucon,651,695,,,,,,,,,,,,,,,,,,,,,,,,1,E,,43.0,6.0,1700,1700,B431,C20445,MR1E43
Le Fort,81,276,283,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B436,C20464,MR1E32
Le Fort,339,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1694,1694,B436,C20463,MR1E36
Le Fort,153,172,,,,,,,,,,,,,,,,,,,,,,,,1,E,,40.0,5.0,1697,1697,B436,C20462,MR1E
Le Hasardeux,201,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B447,C20502,MR1E32
Le Hasardeux,179,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,34.0,2.0,1690,1690,B447,C20503,MR1E34
Le Hasardeux,19,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,B447,C20504,MR1E35
Le Hasardeux,39,101,284,308,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,B447,C20500,MR1E35
Le Hasardeux,119,292,682,717,,,,,,,,,,,,,,,,,,,,,,1,E,,36.0,3.0,1692,1692,B447,C20501,MR1E36
Le Jules,111,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B451,C20507,MR1E32
Le Jules,252,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B451,C20508,MR1E32
Le Laurier,186,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B453,C20510,MR1E32
Le Laurier,97,205,243,280,,,,,,,,,,,,,,,,,,,,,,1,E,,35.0,2.0,1691,1691,B453,C20511,MR1E35
Le Rubin,112,117,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B482,C20574,MR1E32
Le Rubin,270,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B482,C20573,MR1E32
Le Saint-Cosme,76,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B485,C20578,MR1E32
Le Saint-Cosme,118,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B485,C20577,MR1E32
Le Saint-Cosme,125,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B485,C20580,MR1E32
Le Saint-Cosme,156,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B485,C20581,MR1E32
Le Saint-Cosme,221,225,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B485,C20582,MR1E32
Le Saint-Cosme,246,251,261,267,276,283,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B485,C20579,MR1E32
Le Saint-Jean,269,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B489,C20594,MR1E32
Le Souverain,204,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B496,C20606,MR1E32
Le Trompeur,122,152,158,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B502,C20626,MR1E32
Le Vigilant,125,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B507,C20641,MR1E32
Le Vigilant,221,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,32.0,1.0,1673,1673,B507,C20640,MR1E32
