unittitle	function	ID
Prevost	Personne	P8826
Pulmon, M. de	Personne	P8860
Quintart, Pierre	Personne	P8909
Raffin	Personne	P8930
Rambault, frères	Personne	P8949
Ravaux	Personne	P9010
Regnault	Personne	P9035
Revel	Personne	P9095
Reynier, sieur de	Personne	P9108
Roger	Personne	P9237
Roquebrune, sieur de	Personne	P9273
Roussel, sieur de	Personne	P9338
Rouvroy, le marquis de	Personne	P9354
Ruis, sieur de	Personne	P9389
Sabrevois, comte de	Personne	P9444
Saint-Abre	Personne	P9468
Saint-Aulaire	Personne	P9489
Saint-Hilaire, M. de	Personne	P9518
Saint-Légier La Sauzaye, sieur de	Personne	P9540
Saint-Macary, sieur de	Personne	P9545
Saint-Mars, sieur de	Personne	P9553
Saint-Meloir	Personne	P9559
Saint-Michel	Personne	P9561
Saint-Sauveur de Torigny, sieur de	Personne	P9593
Sainte-Marie, sieur de	Personne	P9627
Samson	Personne	P9663
Sanois Maupertuis, sieur de	Personne	P9673
Savigny de la Méraudière	Personne	P9750
Sconhel, sieur de	Personne	P9767
Sérillac de Saint-Abre, sieur de	Personne	P9973
Soissons	Personne	P9880
Sorel	Personne	P9890
Sourdis, Mme la marquise de	Personne	P9923
Taillis	Personne	P9987
Thibaud de la Ruffinière	Personne	P10083
Thierry, frères	Personne	P10094
Thomas Valasse	Personne	P10109
Toulouze, veuve	Personne	P10195
Trébuchet	Personne	P10256
Triboudet	Personne	P10237
Valmenière, sieur de	Personne	P10336
Vaucresson, M. de	Personne	P10394
Vaudreuil, sieur de	Personne	P10410
Vernoix, sieur de	Personne	P10481
Villedeau (alias Villedo)	Personne	P10561
Villeneuve des Bernardières	Personne	P10571
Villennes, sieur de	Personne	P10574
Villoray, Almin	Personne	P10610
Volcart, François	Personne	P10652
Vougny, sieur de	Personne	P10658
Voyé	Personne	P10670
Yon	Personne	P10691
Abraham, Guillaume	Personne	P3
Accault	Personne	P7
Albert, demoiselle	Personne	P35
Almain	Personne	P69
André, Pierre dit Feytins	Personne	P105
Arnauld, Félix	Personne	P153
Arnauld, François	Personne	P152
Aubeuf, marquis de	Personne	P186
Aurain, Pierre-François	Personne	P239
Auzan	Personne	P259
Balanzac	Personne	P315
Baligny, Etienne	Personne	P317
Baranger	Personne	P340
Barassy, alias Barassis	Personne	P341
Barateau, Jean	Personne	P346
Bargeau	Personne	P403
Barillet, Thomas	Personne	P407
Baron	Personne	P416
Baron de Pallie	Personne	P418
Bastide	Personne	P472
Baudoin	Personne	P490
Bauquet	Personne	P520
Beauchesne	Personne	P541
Beauharnais, chevalier de	Personne	P566
Beaulieu 	Personne	P581
Beaulieu, de	Personne	P582
Beaumarais, de	Personne	P590
Beauregard, de	Personne	P611
Beauvilliers, duc de	Personne	P636
Bécheu	Personne	P1655
Becot	Personne	P646
Belin, Orzée	Personne	P671
Bellarbre, monsieur de	Personne	P681
Bellefond	Personne	P686
Belmont, sieur de	Personne	P726
Bernabeau, alias Barnabeau	Personne	P779
Béronde, sieur de	Personne	P1691
Berry	Personne	P813
Besnard, Louis	Personne	P868
Bessac	Personne	P871
Bidet, René	Personne	P899
Bilatte alias Billatte	Personne	P920
Billaud d'Ardenne	Personne	P925
Billefons, Mathieu-Alexandre	Personne	P930
Binaud, alias Binault	Personne	P939
Biscourt	Personne	P955
Blanzay	Personne	P989
Blénac, comte de	Personne	P1011
Bois de Villers, de	Personne	P1036
Boisneuf, Huet de	Personne	P1062
Boisreclous de la Braudière, sieur de	Personne	P1076
Boisrond, sieur de	Personne	P1086
Boisset	Personne	P1096
Bonfils	Personne	P1125
Boniont	Personne	P1131
Bonnaventure, dame de	Personne	P1142
Bonnemer	Personne	P1162
Bonnin, Charles	Personne	P1182
Bonté	Personne	P1189
Bonvoust, monsieur de	Personne	P1196
Boquier, Laurent	Personne	P1199
Bory	Personne	P1215
Bouaille	Personne	P1229
Bournon, Michel	Personne	P1338
Boutard, abbé	Personne	P1350
Boutteville	Personne	P1371
Brach, sieur de	Personne	P1404
Brancaccio, duc de	Personne	P1412
Brassac	Personne	P1426
Bremand, Pierre	Personne	P1445
Briais	Personne	P1474
Briçonnet, chevalier de	Personne	P1505
Brossard de Beaulieu	Personne	P1523
Bussac, sieur de	Personne	P1634
Bussot, de	Personne	P1637
Butler, veuve	Personne	P1643
Buzet	Personne	P1649
Cabarly	Personne	P1709
Cabauld	Personne	P1711
Carcavy, sieur de	Personne	P1802
Cazalis	Personne	P1905
Cendret, veuve	Personne	P1914
Chaban	Personne	P1921
Chaban, sieur de	Personne	P1923
Chambert, Tousssaint	Personne	P1977
Champagné, sieur de	Personne	P1997
Chapuzot	Personne	P2054
Charlot	Personne	P2081
Charpentier, Claude	Personne	P2106
Chastellain	Personne	P2153
Chateaubardon, sieur de	Personne	P2167
Chateaurenault, de	Personne	P2182
Chatelaillon, sieur de	Personne	P2184
Chatillon, marquis de	Personne	P2192
Chazel	Personne	P2251
Chessé, Marie	Personne	P2272
Chevade	Personne	P2278
Chevigné, sieur de	Personne	P2296
Chevry, madame de	Personne	P2310
Ciel	Personne	P2368
Colbert de Saint Mar, monsieur de	Personne	P2462
Conflans, monsieur de	Personne	P2502
Congis, marquis de	Personne	P2505
Consolin	Personne	P2513
Corbin, François	Personne	P2538
Cornu, Daniel	Personne	P2556
Cortié, alias Cortier	Personne	P2563
Costebelle	Personne	P2570
Courbin, femme	Personne	P2612
Courbon-Blénac, sieur de	Personne	P2625
Courbon-Saint-Léger, sieur de	Personne	P2628
Courserat, alias Courserac	Personne	P2647
Crétot	Personne	P2740
Culant, sieur de	Personne	P2748
D'Alogny, marquis	Personne	P2781
D'Amblimont	Personne	P2782
D'Antin, la marquise	Personne	P2796
D'Ars, le marquis	Personne	P2809
D'Artaignan	Personne	P2810
D'Escairac, madame	Personne	P2834
D'Harsfle	Personne	P2861
D'Orchener	Personne	P2887
D'Orvilliers	Personne	P2893
Dagieu	Personne	P2905
Dain, Jacques	Personne	P2914
Dalenson	Personne	P2922
Dans	Personne	P2967
Darmenonville	Personne	P2994
Dasque	Personne	P3006
Defay	Personne	P3072
Delisle, alis Delille	Personne	P3147
Des Augiers, le chevalier	Personne	P3192
Des Charriers	Personne	P3200
Des Herbiers	Personne	P3203
Desajots	Personne	P3209
Descazeaux	Personne	P3234
Desfontaines de Guerner, veuve	Personne	P3278
Desgouttes, madame	Personne	P3300
Desgros, Jean	Personne	P3308
Desjardins	Personne	P3320
Desmarais	Personne	P3329
Desmaretz	Personne	P3335
Desmartin	Personne	P3337
Despannes	Personne	P3353
Deyssautier	Personne	P3403
Douzal	Personne	P3490
Druger, François	Personne	P3510
Du Magnou	Personne	P3513
Du Rivau Huet	Personne	P3516
Dubeignon, Allaire	Personne	P3521
Dubourg	Personne	P3548
Dubouzet	Personne	P3553
Dubucq	Personne	P3571
Duderon	Personne	P3623
Dufray	Personne	P3649
Dugay	Personne	P3659
Dumoulineau	Personne	P3755
Dupeiré, alias Dypeyrée	Personne	P3784
Dupetituas	Personne	P3790
Dupuy Cochon	Personne	P3844
Durand de la Garenne	Personne	P3869
Dutertre	Personne	P3931
Duverneuil	Personne	P3966
Duzon, Raymond	Personne	P3985
E	Personne	P4048
Eberard	Personne	P4049
Elbeuf, duchesse d'	Personne	P4055
Esprinchart, veuve alias d'Esprinchart	Personne	P4079
Farcy	Personne	P4115
Férolle	Personne	P4473
Ferrarois, alias Ferravois	Personne	P4189
Feytens alias Feztens	Personne	P4214
Flamarin	Personne	P4232
Flament	Personne	P4235
Folet, René	Personne	P4261
Fontaine, Julien	Personne	P4275
Fontanieu	Personne	P4278
Fontemoin, Michel	Personne	P4283
Fontenay, Charles de	Personne	P4286
Fonteneau, Olive dite la voix basse	Personne	P4291
Fontenelle de la Roussie	Personne	P4295
Forant, madame	Personne	P4311
Forbin, chevalier de	Personne	P4313
Fortescuières, sieur de	Personne	P4337
Fortoiseau	Personne	P4342
Fradin, mademoiselle	Personne	P4405
Frouin	Personne	P4453
Fuet, Jean	Personne	P4460
Gabil	Personne	P4501
Galard, madame de	Personne	P4535
Gallard, Isaac	Personne	P4542
Galliffet, sieur de	Personne	P4550
Gaschet	Personne	P4609
Gascq, sieur de 	Personne	P4613
Gayat, Jean	Personne	P4691
Gayot, Aubert	Personne	P4695
Gennes, madame de	Personne	P4720
Genty alias Gentis, Mathieu	Personne	P4728
Girval, sieur de	Personne	P4837
Gombault, dame	Personne	P4884
Gombaut de la Barre	Personne	P4885
Graffe, dame de 	Personne	P4964
Grand'Homme, mademoiselle	Personne	P4974
Grandpré, sieur de	Personne	P4989
Grandville, sieur de	Personne	P4996
Grange, sieur de	Personne	P5000
Grateloup, dame	Personne	P5014
Grégoire	Personne	P5085
Grendsar, sieur de	Personne	P5025
Grenier, chevalier	Personne	P5028
Griffolet, sieur de	Personne	P5041
Guillemin	Personne	P5149
Guimbail, sieur de	Personne	P5185
Guynet	Personne	P5224
Guyot	Personne	P5231
Hayes	Personne	P5291
Hazon	Personne	P5296
Heurtin, veuve	Personne	P5331
Hocquart, Jean-Hyacinthe	Personne	P5339
Hontabat	Personne	P5345
Horry de Burguet	Personne	P5348
Huot 	Personne	P5380
Jamoneau, Jean	Personne	P5457
Jamont	Personne	P5458
Jarousseau, Jean	Personne	P5469
Jobet, Etienne	Personne	P5500
Joulin	Personne	P5546
Jousseaume	Personne	P5554
Joyeux, sieur de	Personne	P5572
Jung de Saint Laurent	Personne	P5590
La Boissière, Phénix de	Personne	P5633
La Boularderie, sieur de 	Personne	P5634
La Bourdonnaye, monsieur de	Personne	P5636
La Brangelie de Balanzac, sieur de 	Personne	P5637
La Braudière, sieur de	Personne	P5638
La Brosse, sieur de	Personne	P5639
La Charloterie, sieur de	Personne	P5643
La Chassagne, sieur de	Personne	P5644
La Chasse de Bérulle, sieur de	Personne	P5645
La Chesnaye, sieur de	Personne	P5646
La Clocheterie, sieur de	Personne	P5650
La Colombière, sieur de	Personne	P5652
La Falconnière, sieur de	Personne	P5655
La Filière, sieur de 	Personne	P5659
La Flosselière, marquis de	Personne	P5660
La Frégonnière, sieur de	Personne	P5662
La Galissonnière, monsieur de	Personne	P5665
La Gastinière, monsieur de	Personne	P5667
La Grange, sieur de	Personne	P5670
La Héronnière, sieur de	Personne	P5676
La Meillère, sieur de	Personne	P5679
La Morlière, sieur de	Personne	P5680
La Pigeonnière, sieur de	Personne	P5686
La Rigaudière Froger, sieur de	Personne	P5690
La Roche Saint-André, sieur de	Personne	P5695
La Ronde-Denis, sieur de	Personne	P5700
La Ruffinière, Thébault de	Personne	P5705
La Sablière, de	Personne	P5706
La Salle de Lézardière, sieur de	Personne	P5708
La Salle, sieur de	Personne	P5709
La Sauvagère, sieur de	Personne	P5710
La Sauzaye d'Espanne, sieur de	Personne	P5711
La Valière, sieur de	Personne	P5715
Labarre	Personne	P5729
Labat	Personne	P5738
Labavat	Personne	P5746
Laborie	Personne	P5775
Labrousse	Personne	P5805
Lafreneuse, dame de	Personne	P5974
Lajus	Personne	P6081
Lalande, sieur de	Personne	P6090
Lallemand	Personne	P6096
Lallier, sieur de	Personne	P6100
Lamarche	Personne	P6125
Lamirault	Personne	P6161
Lamotte d'Eiran, sieur de	Personne	P6201
Lamotte Hardy, sieur de	Personne	P6194
Lamotte Michel, sieur de	Personne	P6199
Lamotte Saint Denis, sieur de	Personne	P6200
Landesellet, sieur de	Personne	P6220
Lapoterie, sieur de	Personne	P6313
Laravoye, madame de	Personne	P6331
Lardreau 	Personne	P6334
Lardreau et Vallet	Personne	P6335
Lariolle	Personne	P6359
Larivagerie, sieur de	Personne	P6363
Larroque Persin, monsieur de	Personne	P6425
Latouche	Personne	P6484
Latour Landry, sieur de	Personne	P6496
Latour, dame	Personne	P6500
Laudreau	Personne	P6525
Laureau	Personne	P6545
Laurendeau	Personne	P6548
Lavau Saint-Etienne, sieur de	Personne	P6580
Lavigerie-Treillebois, sieur de	Personne	P6594
Leblond	Personne	P6629
Leclerc	Personne	P6652
Lecomte, Charles	Personne	P6662
Lefébure d'Albon	Personne	P6703
Lemaingle	Personne	P6743
Lemarié	Personne	P6751
Lemeusnier de la Gorce.	Personne	P6764
Lesport, sieur de	Personne	P6848
Levequot de Langallerie, sieur de	Personne	P6890
Levequot du Roché, sieur de	Personne	P6891
Liau, Jean	Personne	P6905
Lille, marquis de	Personne	P6931
Logivière, sieur de	Personne	P6979
Longchamps	Personne	P6994
Lostange, baron de	Personne	P7035
Lottin Desmarais, alias Desmaretz	Personne	P7043
Lousteau, Etienne	Personne	P7064
Lubert, sieur de	Personne	P7088
Lupé, monsieur de	Personne	P7106
Luppé de la Mothe, sieur de	Personne	P7105
Lusançay, sieur de	Personne	P7110
Macart	Personne	P7148
Maccartyy	Personne	P7155
Malescot	Personne	P7222
Malle, Léonard	Personne	P7231
Mallet, Jérôme	Personne	P7235
Marchebourg, Hilaire	Personne	P7304
Marcossène, sieur de	Personne	P7315
Maridor de Marville, sieur de	Personne	P7334
Marigny de Longueil	Personne	P7342
Mariocheau, veuve	Personne	P7357
Marsillac, le jeune	Personne	P7395
Marsillac, sieur de	Personne	P7396
Martinet, sieur de	Personne	P7436
Martray	Personne	P7440
Massogne, sieur de	Personne	P7467
Masson, Antoine	Personne	P7472
Maupeou, chevalier de	Personne	P7533
Mauriac	Personne	P7545
Méchin	Personne	P8059
Menier, madame	Personne	P7599
Merand de Fontaine	Personne	P7609
Mereuil	Personne	P7620
Merey	Personne	P7622
Mesnier	Personne	P7641
Mestadier, mademoiselle	Personne	P7649
Métifat, alias Métifeu ou Mitifat	Personne	P8080
Michel de Bois Roche	Personne	P7686
Millon alias Milon	Personne	P7715
Moisnet	Personne	P7750
Monic	Personne	P7791
Montgeroux, sieur de	Personne	P7856
Montguion, sieur de	Personne	P7860
Montmorency, monsieur de	Personne	P7884
Montus	Personne	P7903
Moracin, frères	Personne	P7916
Mornac, sieur de	Personne	P7971
Mortemart, duc de	Personne	P7982
Moulineaux, sieur de 	Personne	P8011
Mounier, Bertrand	Personne	P8020
Mousnier, Nicole	Personne	P8027
Moussy, sieur de	Personne	P8034
Moyencourt, sieur de	Personne	P8043
Nanclas, sieur de	Personne	P8094
Neau du Breuil	Personne	P8121
Nectour, sieur de	Personne	P8130
Néret	Personne	P8263
Nicolay, sieur de	Personne	P8156
Noblet	Personne	P8169
Noirmoutiers, duc	Personne	P8183
Orceau de Chantemerle	Personne	P8283
Oudry, Pierre	Personne	P8298
Paillé, baron de	Personne	P8321
Pascal	Personne	P8371
Pasdejeu, madame de	Personne	P8386
Patreville, sieur de	Personne	P8397
Payen, dame	Personne	P8413
Pelletan, Timothée	Personne	P8440
Peluchon	Personne	P8455
Pensens, sieur de 	Personne	P8471
Perrin	Personne	P8505
Perrinet, madame de	Personne	P8516
Petit-Fief	Personne	P8556
Peyré, sieur de	Personne	P8573
Phelipe	Personne	P8577
Picarel	Personne	P8600
Pillier	Personne	P8630
Pitre	Personne	P8673
Plaisance, chevalier de	Personne	P8678
Pointis, le baron de	Personne	P8706
Pontchartain, monsieur de	Personne	P8755
Portail	Personne	P8776
Poudenx, chevalier de	Personne	P8791
Preaux, dame	Personne	P8820
Presle, sieur de	Personne	P8822
Provost	Personne	P8844
Rambure, sieur de	Personne	P8954
Ramezay, monsieur de	Personne	P8963
Rancogne, chevalier de	Personne	P8971
Raoul	Personne	P8979
Raymond de Carlot, sieur de 	Personne	P9015
Raymond, veuve	Personne	P9020
Rebel	Personne	P9028
Rémy	Personne	P9425
Renaut, Elie	Personne	P9074
Rey Gaillard	Personne	P9103
Rezen	Personne	P9110
Ribel	Personne	P9117
Ribier	Personne	P9118
Roblin alias Roblain	Personne	P9205
Rollin, Pierre	Personne	P9258
Rouaud	Personne	P9302
Rullière, veuve	Personne	P9396
Sabrevois, monsieur de	Personne	P9446
Saint-Hubert, sieur de 	Personne	P9524
Saint-Légier, sieur de	Personne	P9542
Saint-Marc, sieur de	Personne	P9551
Saint-Mars, Colbert de	Personne	P9552
Saint-Martin, sieur de	Personne	P9556
Saint-Michel-Daguin, sieur de	Personne	P9567
Saint-Ovide, sieur	Personne	P9573
Saint-Phalle, sieur de	Personne	P9579
Saint-Simon, duc de	Personne	P9598
Sarit, Jean alias Sarrit	Personne	P9683
Sarrazin	Personne	P9686
Sarrazin, Pierre	Personne	P9687
Saujon, le chevalier de	Personne	P9709
Savary	Personne	P9740
Savary, Pierre	Personne	P9745
Savouret, madame	Personne	P9759
Ségonzac, sieur de	Personne	P9967
Serrac-France, sieur de	Personne	P9818
Serville, Léart de	Personne	P9829
Sicard	Personne	P9839
Sourisseau	Personne	P9925
Subercaze, sieur de	Personne	P9946
Talbart, Pierre	Personne	P9989
Tasseran, sieur de	Personne	P10022
Tassy	Personne	P10024
Terrasson	Personne	P10050
Thierry, les frères Jean et Nicolas	Personne	P10095
Thoumazou alias Toumazou	Personne	P10121
Tigelot	Personne	P10137
Torcy, monsieur de	Personne	P10177
Toussallin, Jean	Personne	P10216
Toutain	Personne	P10217
Tribondet	Personne	P10236
Turgot, sieur de	Personne	P10270
Turle	Personne	P10272
Vallantin, sieur de	Personne	P10313
Valleau du Rivage, sieur de	Personne	P10315
Valory, sieur de	Personne	P10337
Vandaume Huet, sieur de	Personne	P10345
Vandaume Huet, sieur de 	Personne	P10346
Vandaume Huet, sieur de alias Vendaume, Vendosme	Personne	P10347
Vandermer, sieur de	Personne	P10348
Vanderquan, Jean	Personne	P10349
Vanolles, sieur de	Personne	P10363
Vasse, Denis	Personne	P10380
Vaucresson, sieur de	Personne	P10395
Vaudreuil, monsieur de	Personne	P10409
Vauvré, sieur de	Personne	P10429
Vignemont, sieur de	Personne	P10542
Villecrosse	Personne	P10560
Villeray, sieur de	Personne	P10578
Voutron, sieur de	Personne	P10667
Vrevins, sieur de	Personne	P10675
Wallace, Thomas	Personne	P10683
Wasquin	Personne	P10686
Abramé, Michel	Personne	P5
Adumeaux 	Personne	P17
Agoult	Personne	P20
Allain	Personne	P42
Allain, Louis	Personne	P44
Allaire	Personne	P46
Allenet, Pierre	Personne	P61
Arnaud, François	Personne	P148
Artigue	Personne	P163
Astrin, Antoine	Personne	P176
Aubert de la Chesnaye	Personne	P184
Aubert Néret	Personne	P181
Aubert, Louis	Personne	P185
Audard, veuve	Personne	P199
Audurier, Jean	Personne	P217
Ausour	Personne	P245
Autefaud	Personne	P252
Bachelet	Personne	P290
Barbereau, François	Personne	P365
Barbier	Personne	P369
Barrailh	Personne	P423
Bastre	Personne	P474
Baudrand	Personne	P501
Baudy, Martin	Personne	P510
Bazile	Personne	P528
Beaumanoir, de	Personne	P589
Beauregard d'Estienne, de	Personne	P608
Beausire	Personne	P615
Beauvoisin	Personne	P638
Bellot	Personne	P718
Béraud, Etienne, sieur de la Picoderie	Personne	P1684
Bercy	Personne	P764
Bercy, sieur de	Personne	P767
Bernapré, sieur de	Personne	P784
Bezombes, sieur de	Personne	P892
Bienville	Personne	P903
Billeau, Paul	Personne	P928
Bitton	Personne	P963
Boisbriand, de	Personne	P1038
Boismaurin, sieur de	Personne	P1057
Bomefort	Personne	P1114
Bonnichon	Personne	P1177
Bordageau	Personne	P1201
Bosquen, L. de	Personne	P1220
Bouloc, monsieur de	Personne	P1282
Bourdon	Personne	P1299
Bouteville	Personne	P1357
Boutier	Personne	P1360
Bramen, Michel	Personne	P1410
Brement	Personne	P1447
Breüil, Chauvet de	Personne	P1472
Brion, de Saint-Jeand-d'Angély	Personne	P1494
Brossard, veuve	Personne	P1525
Brouillat, Pierre dit la Treille	Personne	P1541
Brunier	Personne	P1566
Cadouche, veuve	Personne	P1723
Callais, madame de	Personne	P1749
Canalez, don Joseph	Personne	P1782
Cardaillac, de	Personne	P1806
Carpègne, la princesse de	Personne	P1822
Carreau, Clément	Personne	P1826
Carrère, Jean	Personne	P1834
Castain, Laurent	Personne	P1859
Casteau, Joseph	Personne	P1864
Chadeau de la Clocheterie	Personne	P1947
Chalonne, madame de	Personne	P1970
Champigny, sieur de	Personne	P2012
Chapelet	Personne	P2043
Chardavoine	Personne	P2060
Charmoy	Personne	P2095
Chastaine, Pierre, dit de Vernes	Personne	P2139
Chateaufort, veuve	Personne	P2169
Chateauvieux, sieur de 	Personne	P2183
Chauvel	Personne	P2214
Chauvet du Breüil	Personne	P2222
Chauvin, Michel	Personne	P2230
Chelot, Françoise	Personne	P2257
Chevalier, Christophe	Personne	P2281
Chézac, sieur de	Personne	P2367
Chiron, sieur de	Personne	P2324
Choiseul, comte de	Personne	P2328
Chorier, alias Chotier	Personne	P2340
Clark, Agathe	Personne	P2390
Clergeolt	Personne	P2411
Coëtlogon, de	Personne	P2698
Colinet	Personne	P2472
Conil	Personne	P2507
Contreras, veuve	Personne	P2527
Courser, sieur de	Personne	P2645
Coutel, chevalier de	Personne	P2682
D'Agoult, alias Agoust, duc	Personne	P2762
D'Esquairac, dame	Personne	P2846
D'Hère	Personne	P2870
D'Husson	Personne	P2869
Dalbon	Personne	P2920
Dalesme	Personne	P2925
Damien	Personne	P2939
Darnex	Personne	P2996
Dartaguiette	Personne	P3000
Degast	Personne	P3077
Delage, Lirac	Personne	P3113
Demartin	Personne	P3160
Des Brosses	Personne	P3197
Des Chapelles de Putereau	Personne	P3198
Des Roziers	Personne	P3205
Desbarres, Jean	Personne	P3226
Deschaffard, Louis	Personne	P3235
Deshaguais	Personne	P3313
Dillé, François	Personne	P3417
Dorée, Suzanne	Personne	P3472
Dorignac, madame	Personne	P3461
Douau	Personne	P3475
Dragault, la nommée	Personne	P3494
Dubreuilh, Jean	Personne	P3563
Duc d'Orléans	Personne	P3576
Dudézert	Personne	P3631
Dugay Trouin	Personne	P3660
Duluth, veuve	Personne	P3698
Dumats	Personne	P3712
Dupaïs	Personne	P3783
Dupetitval	Personne	P3791
